transaction_id,timestamp,amount,type,payer_vpa,status,merchant_vpa
TXN492FB0BA39B5,2026-01-04T15:36:00,156.23,credit,cust343@ybl,success,sharma.kirana@okicici
TXNF962B3523499,2026-01-04T17:01:00,148.22,credit,cust35@ybl,success,sharma.kirana@okicici
TXN418EA661A0AE,2026-01-04T17:19:00,90.16,credit,cust143@ybl,success,sharma.kirana@okicici
TXN0EFF97C457E3,2026-01-04T17:54:00,64.83,credit,cust390@ybl,success,sharma.kirana@okicici
TXN94780B463F71,2026-01-04T18:05:00,86.42,credit,payer246@paytm,success,sharma.kirana@okicici
TXN9EC571800C63,2026-01-04T18:45:00,320.04,credit,user259@okhdfc,success,sharma.kirana@okicici
TXNC919888586D5,2026-01-04T18:48:00,141.83,credit,payer198@paytm,success,sharma.kirana@okicici
TXNF31F68F7CF22,2026-01-04T19:02:00,269.34,credit,cust34@ybl,success,sharma.kirana@okicici
TXN75290B649AC2,2026-01-04T19:43:00,162.63,credit,user218@okhdfc,success,sharma.kirana@okicici
TXN568F10D4FFA5,2026-01-04T19:57:00,263.98,credit,user192@okhdfc,success,sharma.kirana@okicici
TXN8D520BB068B6,2026-01-04T20:21:00,210.41,credit,payer12@paytm,success,sharma.kirana@okicici
TXNC09B455AA051,2026-01-04T20:44:00,230.44,credit,payer80@paytm,success,sharma.kirana@okicici
TXN963F6C6D28EA,2026-01-04T21:50:00,131.48,credit,user314@okhdfc,success,sharma.kirana@okicici
TXNF7F6313F1324,2026-01-04T21:54:00,176.08,credit,cust194@ybl,success,sharma.kirana@okicici
TXNE9837F2DB918,2026-01-05T10:14:00,242.6,credit,user225@okhdfc,success,sharma.kirana@okicici
TXN2A6A874D294E,2026-01-05T10:15:00,152.56,credit,cust265@ybl,success,sharma.kirana@okicici
TXN18C4260F8110,2026-01-05T10:36:00,190.27,credit,user137@okhdfc,success,sharma.kirana@okicici
TXN488EC156C608,2026-01-05T10:43:00,161.84,credit,cust347@ybl,success,sharma.kirana@okicici
TXNC27F164C00F2,2026-01-05T10:55:00,101.59,credit,cust342@ybl,success,sharma.kirana@okicici
TXN3E3747B2994E,2026-01-05T11:07:00,141.85,credit,cust233@ybl,success,sharma.kirana@okicici
TXNB15C967B19CC,2026-01-05T11:13:00,136.36,credit,payer176@paytm,success,sharma.kirana@okicici
TXN9E2B1038F76F,2026-01-05T12:08:00,170.92,credit,user147@okhdfc,success,sharma.kirana@okicici
TXNC5ED3E54A197,2026-01-05T12:09:00,199.42,credit,payer143@paytm,success,sharma.kirana@okicici
TXN1B46D0F60F92,2026-01-05T12:39:00,52.04,credit,user339@okhdfc,success,sharma.kirana@okicici
TXN3B4A3F0D6E9E,2026-01-05T13:08:00,222.87,credit,payer242@paytm,success,sharma.kirana@okicici
TXNFC284FE2F29F,2026-01-05T13:50:00,286.14,credit,cust390@ybl,success,sharma.kirana@okicici
TXNF0CB016A5D17,2026-01-05T14:43:00,157.86,credit,cust380@ybl,success,sharma.kirana@okicici
TXN47DF022B60C8,2026-01-05T15:58:00,200.34,credit,payer246@paytm,success,sharma.kirana@okicici
TXNA622F386CCF2,2026-01-05T17:13:00,225.09,credit,payer286@paytm,success,sharma.kirana@okicici
TXN1F4099D721B6,2026-01-05T17:34:00,78.99,credit,payer228@paytm,success,sharma.kirana@okicici
TXN258CA380EE56,2026-01-05T17:41:00,226.91,credit,user14@okhdfc,success,sharma.kirana@okicici
TXN1C9F881013F3,2026-01-05T18:14:00,169.79,credit,payer148@paytm,success,sharma.kirana@okicici
TXN9E61C4EC49CA,2026-01-05T19:41:00,286.2,credit,user256@okhdfc,success,sharma.kirana@okicici
TXN7165B28B00E7,2026-01-05T19:51:00,229.13,credit,payer307@paytm,success,sharma.kirana@okicici
TXN6901C7F714F7,2026-01-06T08:59:00,101.85,credit,payer328@paytm,success,sharma.kirana@okicici
TXN65BA65E6A973,2026-01-06T11:06:00,163.97,credit,payer307@paytm,success,sharma.kirana@okicici
TXNE70FEE0ABDFC,2026-01-06T12:09:00,160.11,credit,user327@okhdfc,success,sharma.kirana@okicici
TXN0FFAAA4F5E9A,2026-01-06T12:21:00,219.57,credit,payer319@paytm,success,sharma.kirana@okicici
TXN09F6146D7814,2026-01-06T12:32:00,199.3,credit,user176@okhdfc,success,sharma.kirana@okicici
TXN2EEDA204EBEA,2026-01-06T13:29:00,241.85,credit,payer319@paytm,success,sharma.kirana@okicici
TXN67D4299D85A7,2026-01-06T13:36:00,259.67,credit,cust49@ybl,success,sharma.kirana@okicici
TXNC865B2958833,2026-01-06T13:42:00,109.19,credit,cust116@ybl,success,sharma.kirana@okicici
TXN6DE9713BE8FC,2026-01-06T13:52:00,110.48,credit,cust31@ybl,success,sharma.kirana@okicici
TXN6ED28F142C2C,2026-01-06T15:25:00,264.66,credit,user89@okhdfc,success,sharma.kirana@okicici
TXN82D6C8C8C0E2,2026-01-06T16:28:00,126.09,credit,cust367@ybl,success,sharma.kirana@okicici
TXN37A7155F02BD,2026-01-06T16:35:00,224.08,credit,payer143@paytm,success,sharma.kirana@okicici
TXNE78A8A8BAD1A,2026-01-06T16:35:00,208.95,credit,user187@okhdfc,success,sharma.kirana@okicici
TXNEE3B54B51123,2026-01-06T17:17:00,225.73,credit,cust191@ybl,success,sharma.kirana@okicici
TXND0B50D15A2D6,2026-01-06T17:28:00,168.17,credit,user2@okhdfc,success,sharma.kirana@okicici
TXND8B89A70D986,2026-01-06T18:36:00,220.22,credit,user293@okhdfc,success,sharma.kirana@okicici
TXNC824EF0E9AD6,2026-01-06T18:46:00,232.39,credit,cust291@ybl,success,sharma.kirana@okicici
TXN1FB358978178,2026-01-06T18:54:00,186.2,credit,cust291@ybl,success,sharma.kirana@okicici
TXND86075518F62,2026-01-06T18:58:00,198.16,credit,user167@okhdfc,success,sharma.kirana@okicici
TXNC236C7478EF7,2026-01-06T19:05:00,227.98,credit,user14@okhdfc,success,sharma.kirana@okicici
TXN1AD62FAE4DF8,2026-01-06T21:54:00,170.62,credit,user366@okhdfc,success,sharma.kirana@okicici
TXNBCA8D04815E3,2026-01-07T07:47:00,182.45,credit,user190@okhdfc,success,sharma.kirana@okicici
TXN0543927DAE7F,2026-01-07T10:27:00,165.4,credit,payer336@paytm,success,sharma.kirana@okicici
TXN8174CF8DFCB1,2026-01-07T11:08:00,230.76,credit,cust78@ybl,success,sharma.kirana@okicici
TXNC3DA3CE4A35F,2026-01-07T11:09:00,125.19,credit,payer143@paytm,success,sharma.kirana@okicici
TXN60E7937EFA1B,2026-01-07T11:39:00,206.26,credit,user293@okhdfc,success,sharma.kirana@okicici
TXNEFD822FB47AF,2026-01-07T11:49:00,130.59,credit,cust345@ybl,success,sharma.kirana@okicici
TXNFAE479DA9640,2026-01-07T11:49:00,185.62,credit,user256@okhdfc,success,sharma.kirana@okicici
TXN9857A363B4FA,2026-01-07T12:28:00,143.09,credit,payer122@paytm,success,sharma.kirana@okicici
TXNBFC0942E3530,2026-01-07T12:37:00,278.46,credit,user284@okhdfc,success,sharma.kirana@okicici
TXN8CE75CBA1E24,2026-01-07T12:46:00,162.25,credit,user314@okhdfc,success,sharma.kirana@okicici
TXN2E3E266F7DEF,2026-01-07T13:58:00,178.94,credit,cust377@ybl,success,sharma.kirana@okicici
TXN0A1EA08041C6,2026-01-07T14:03:00,128.33,credit,payer20@paytm,success,sharma.kirana@okicici
TXNEEA9986437B9,2026-01-07T14:19:00,116.9,credit,cust213@ybl,success,sharma.kirana@okicici
TXN4489FBA784A5,2026-01-07T14:29:00,112.3,credit,user66@okhdfc,success,sharma.kirana@okicici
TXN97FA5A412EE0,2026-01-07T14:51:00,213.95,credit,payer237@paytm,success,sharma.kirana@okicici
TXN21E6222B2D42,2026-01-07T15:19:00,279.56,credit,payer289@paytm,success,sharma.kirana@okicici
TXNA463A595B79F,2026-01-07T16:09:00,217.79,credit,user245@okhdfc,success,sharma.kirana@okicici
TXN2EEDC4BE9303,2026-01-07T16:21:00,171.5,credit,payer306@paytm,success,sharma.kirana@okicici
TXNE12DC6EE56C4,2026-01-07T16:32:00,177.62,credit,user14@okhdfc,success,sharma.kirana@okicici
TXN95330B75E526,2026-01-07T17:18:00,124.85,credit,payer209@paytm,success,sharma.kirana@okicici
TXND8F6FFA8DE24,2026-01-07T17:20:00,76.09,credit,user66@okhdfc,success,sharma.kirana@okicici
TXN441D11911CF0,2026-01-07T18:14:00,240.87,credit,cust37@ybl,success,sharma.kirana@okicici
TXNAC89D4CB714D,2026-01-07T18:28:00,92.58,credit,payer283@paytm,success,sharma.kirana@okicici
TXN8B3B1D475049,2026-01-07T19:40:00,124.58,credit,cust190@ybl,success,sharma.kirana@okicici
TXNCC3435D3A745,2026-01-07T19:51:00,159.72,credit,payer198@paytm,success,sharma.kirana@okicici
TXNEBCEF7E70D72,2026-01-08T08:21:00,221.55,credit,cust95@ybl,success,sharma.kirana@okicici
TXN39B9C69FC54B,2026-01-08T08:23:00,211.24,credit,user324@okhdfc,success,sharma.kirana@okicici
TXN322D7323D70C,2026-01-08T08:58:00,231.89,credit,cust143@ybl,success,sharma.kirana@okicici
TXN6F1254E7C1BC,2026-01-08T09:35:00,244.97,credit,user131@okhdfc,success,sharma.kirana@okicici
TXN6C614C7C6ACA,2026-01-08T10:45:00,188.37,credit,cust340@ybl,success,sharma.kirana@okicici
TXNF63E3D416616,2026-01-08T10:54:00,233.65,credit,payer307@paytm,success,sharma.kirana@okicici
TXNBA4F7D74C356,2026-01-08T13:23:00,251.83,credit,cust49@ybl,success,sharma.kirana@okicici
TXN23F0CA4F3896,2026-01-08T13:33:00,132.59,credit,cust275@ybl,success,sharma.kirana@okicici
TXN964468A0DC66,2026-01-08T13:49:00,229.53,credit,cust349@ybl,success,sharma.kirana@okicici
TXN0CC2B2E78DDC,2026-01-08T15:01:00,254.43,credit,cust256@ybl,success,sharma.kirana@okicici
TXNE17146229563,2026-01-08T15:46:00,112.58,credit,payer301@paytm,success,sharma.kirana@okicici
TXNC0894A655FA4,2026-01-08T16:57:00,183.75,credit,cust143@ybl,success,sharma.kirana@okicici
TXNE96F0ADB2F1F,2026-01-08T17:39:00,201.45,credit,user97@okhdfc,success,sharma.kirana@okicici
TXNFB5413B19043,2026-01-08T17:53:00,248.28,credit,user199@okhdfc,success,sharma.kirana@okicici
TXN712B58761DA2,2026-01-08T18:08:00,191.64,credit,user164@okhdfc,success,sharma.kirana@okicici
TXN9106E2D08B2F,2026-01-08T18:14:00,102.99,credit,payer132@paytm,success,sharma.kirana@okicici
TXN816180C3375F,2026-01-08T18:17:00,125.75,credit,payer122@paytm,success,sharma.kirana@okicici
TXN1134C1911AE6,2026-01-08T18:32:00,208.26,credit,cust143@ybl,success,sharma.kirana@okicici
TXN86D8D8DC6685,2026-01-08T19:12:00,115.81,credit,cust213@ybl,success,sharma.kirana@okicici
TXNB2C8570A2C03,2026-01-08T19:56:00,290.54,credit,payer93@paytm,success,sharma.kirana@okicici
TXNA3089CD91035,2026-01-09T08:55:00,171.66,credit,payer236@paytm,success,sharma.kirana@okicici
TXNDBD0AFF6F371,2026-01-09T09:41:00,153.13,credit,user94@okhdfc,success,sharma.kirana@okicici
TXNC223C40E93BA,2026-01-09T09:42:00,129.32,credit,cust193@ybl,success,sharma.kirana@okicici
TXNA37AEFB32990,2026-01-09T11:28:00,165.11,credit,payer302@paytm,success,sharma.kirana@okicici
TXN701D4B2D87FE,2026-01-09T11:49:00,74.6,credit,payer20@paytm,success,sharma.kirana@okicici
TXNAC898257F67A,2026-01-09T13:36:00,244.14,credit,payer246@paytm,success,sharma.kirana@okicici
TXN3A1F409E3074,2026-01-09T13:50:00,136.4,credit,user351@okhdfc,success,sharma.kirana@okicici
TXN820895880B29,2026-01-09T13:51:00,137.65,credit,payer161@paytm,success,sharma.kirana@okicici
TXN93971B6D0FE5,2026-01-09T13:52:00,189.27,credit,cust197@ybl,success,sharma.kirana@okicici
TXNA652F387D806,2026-01-09T14:25:00,296.38,credit,payer213@paytm,success,sharma.kirana@okicici
TXN4E83DA7E34F0,2026-01-09T15:15:00,171.03,credit,payer203@paytm,success,sharma.kirana@okicici
TXNB6B877203F69,2026-01-09T16:15:00,173.76,credit,user229@okhdfc,success,sharma.kirana@okicici
TXN016A16E4D911,2026-01-09T16:51:00,148.65,credit,user370@okhdfc,success,sharma.kirana@okicici
TXN4EDE83886CE0,2026-01-09T17:23:00,159.52,credit,user309@okhdfc,success,sharma.kirana@okicici
TXNE9FE7D61BDFB,2026-01-09T17:50:00,131.87,credit,payer20@paytm,success,sharma.kirana@okicici
TXN26C1873B0E0D,2026-01-09T18:02:00,231.2,credit,payer319@paytm,success,sharma.kirana@okicici
TXN31F48A5E1692,2026-01-09T18:05:00,212.7,credit,payer122@paytm,success,sharma.kirana@okicici
TXN94E2D9D73A65,2026-01-09T18:22:00,179.75,credit,user187@okhdfc,success,sharma.kirana@okicici
TXN174E2A0B8C90,2026-01-09T18:36:00,234.91,credit,cust141@ybl,success,sharma.kirana@okicici
TXNA876FB8CBBA2,2026-01-09T18:47:00,190.86,credit,cust298@ybl,success,sharma.kirana@okicici
TXNFD52B337AB5D,2026-01-09T18:56:00,219.18,credit,user366@okhdfc,success,sharma.kirana@okicici
TXN55C4A8C42885,2026-01-09T20:34:00,123.87,credit,payer122@paytm,success,sharma.kirana@okicici
TXN37C42D944B95,2026-01-10T09:20:00,204.27,credit,cust13@ybl,success,sharma.kirana@okicici
TXN79144BF9ED39,2026-01-10T10:42:00,263.05,credit,cust240@ybl,success,sharma.kirana@okicici
TXN1B40D77B7EFD,2026-01-10T11:08:00,104.89,credit,payer24@paytm,success,sharma.kirana@okicici
TXNB6A0E22F9206,2026-01-10T12:04:00,181.04,credit,payer161@paytm,success,sharma.kirana@okicici
TXN0D304A8248B9,2026-01-10T12:15:00,151.7,credit,user319@okhdfc,success,sharma.kirana@okicici
TXN555C92CAE87D,2026-01-10T12:16:00,209.44,credit,payer194@paytm,success,sharma.kirana@okicici
TXNFBC55DFC2D60,2026-01-10T12:19:00,95.72,credit,payer319@paytm,success,sharma.kirana@okicici
TXNF8015F6C9751,2026-01-10T12:45:00,200.6,credit,cust92@ybl,success,sharma.kirana@okicici
TXNF56FDA1FCD52,2026-01-10T14:58:00,281.99,credit,cust337@ybl,success,sharma.kirana@okicici
TXNDD311E5A52F9,2026-01-10T15:18:00,133.43,credit,payer13@paytm,success,sharma.kirana@okicici
TXNE6355C5385E7,2026-01-10T16:05:00,167.14,credit,payer176@paytm,success,sharma.kirana@okicici
TXN75C467F94861,2026-01-10T16:20:00,139.67,credit,payer336@paytm,success,sharma.kirana@okicici
TXN1906DCA8BD4A,2026-01-10T16:29:00,351.8,credit,payer176@paytm,success,sharma.kirana@okicici
TXNA8B324B27624,2026-01-10T16:41:00,115.43,credit,user5@okhdfc,success,sharma.kirana@okicici
TXNBCA67D192E67,2026-01-10T17:44:00,97.95,credit,user163@okhdfc,success,sharma.kirana@okicici
TXN64197FB73D2C,2026-01-10T18:15:00,208.05,credit,cust345@ybl,success,sharma.kirana@okicici
TXNB864E5003AA1,2026-01-10T18:30:00,235.38,credit,cust171@ybl,success,sharma.kirana@okicici
TXNA939D0AA56EB,2026-01-10T18:31:00,180.07,credit,cust71@ybl,success,sharma.kirana@okicici
TXNBD74EE480D8B,2026-01-10T18:40:00,111.14,credit,cust92@ybl,success,sharma.kirana@okicici
TXNB138E99BBC09,2026-01-10T19:01:00,222.43,credit,payer151@paytm,success,sharma.kirana@okicici
TXNF64B87EAB2A2,2026-01-10T19:26:00,241.01,credit,user314@okhdfc,success,sharma.kirana@okicici
TXN7FD46EC44370,2026-01-10T19:54:00,209.51,credit,user118@okhdfc,success,sharma.kirana@okicici
TXNA87B97239264,2026-01-10T21:08:00,184.0,credit,payer80@paytm,success,sharma.kirana@okicici
TXN95F3BFC74D78,2026-01-10T21:51:00,20,credit,payer132@paytm,success,sharma.kirana@okicici
TXN44D1570FF061,2026-01-11T08:44:00,234.31,credit,user225@okhdfc,success,sharma.kirana@okicici
TXN77F18A4F6469,2026-01-11T08:45:00,159.65,credit,user62@okhdfc,success,sharma.kirana@okicici
TXN9C3F665FA5CD,2026-01-11T09:08:00,248.27,credit,cust213@ybl,success,sharma.kirana@okicici
TXN928DF0C5FF42,2026-01-11T09:25:00,231.02,credit,payer203@paytm,success,sharma.kirana@okicici
TXN4EE4A516BC56,2026-01-11T10:06:00,172.3,credit,user190@okhdfc,success,sharma.kirana@okicici
TXNF8C112FAAF02,2026-01-11T10:08:00,178.29,credit,cust213@ybl,success,sharma.kirana@okicici
TXN3EDB9951E974,2026-01-11T10:38:00,126.5,credit,payer306@paytm,success,sharma.kirana@okicici
TXNC9D555C398BC,2026-01-11T10:59:00,255.26,credit,payer228@paytm,success,sharma.kirana@okicici
TXN3CE693ADF23E,2026-01-11T11:10:00,225.07,credit,payer225@paytm,success,sharma.kirana@okicici
TXN2F17A54A1F8E,2026-01-11T12:18:00,205.35,credit,cust34@ybl,success,sharma.kirana@okicici
TXN8077FDDF74FF,2026-01-11T12:22:00,339.18,credit,user2@okhdfc,success,sharma.kirana@okicici
TXN8EFF1AE59BF3,2026-01-11T12:30:00,143.09,credit,cust53@ybl,success,sharma.kirana@okicici
TXN0ABD990B6E9E,2026-01-11T13:25:00,187.5,credit,payer161@paytm,success,sharma.kirana@okicici
TXN1E9613F7F397,2026-01-11T13:26:00,252.6,credit,payer225@paytm,success,sharma.kirana@okicici
TXNC1F251FADE18,2026-01-11T13:43:00,146.04,credit,payer283@paytm,success,sharma.kirana@okicici
TXN38C0F9DFE788,2026-01-11T14:33:00,267.19,credit,cust366@ybl,success,sharma.kirana@okicici
TXN071962897C69,2026-01-11T14:48:00,157.85,credit,user284@okhdfc,success,sharma.kirana@okicici
TXN63D6D2146427,2026-01-11T15:20:00,109.83,credit,user331@okhdfc,success,sharma.kirana@okicici
TXNA42FA936CEBE,2026-01-11T16:03:00,131.53,credit,payer157@paytm,success,sharma.kirana@okicici
