transaction_id,timestamp,amount,type,payer_vpa,status,merchant_vpa
TXNEF56579320A5,2026-01-07T11:21:00,421.04,credit,cust276@ybl,success,newageapparel@ybl
TXNFA4E9C9B46F5,2026-01-07T11:29:00,306.46,credit,user358@okhdfc,success,newageapparel@ybl
TXN5CEEF5F1ED15,2026-01-07T13:51:00,506.22,credit,cust286@ybl,success,newageapparel@ybl
TXN38727AFE2439,2026-01-07T16:37:00,495.66,credit,user220@okhdfc,success,newageapparel@ybl
TXN5278A7DD2D49,2026-01-08T11:34:00,573.41,credit,user263@okhdfc,success,newageapparel@ybl
TXN764F7BE22914,2026-01-08T13:18:00,319.23,credit,cust349@ybl,success,newageapparel@ybl
TXNCF30CEB10EDF,2026-01-08T20:18:00,397.64,credit,user233@okhdfc,success,newageapparel@ybl
TXN615A9C94BC0F,2026-01-09T10:56:00,687.29,credit,user317@okhdfc,success,newageapparel@ybl
TXN80800A2D9A6D,2026-01-09T15:50:00,457.55,credit,user337@okhdfc,success,newageapparel@ybl
TXNF3B1CFF63661,2026-01-09T17:21:00,428.49,credit,cust311@ybl,success,newageapparel@ybl
TXNAB5B2F071612,2026-01-10T10:55:00,297.33,credit,cust296@ybl,success,newageapparel@ybl
TXN54E4FB9F7092,2026-01-10T11:19:00,674.32,credit,user90@okhdfc,success,newageapparel@ybl
TXN0A8FB6C17C54,2026-01-10T11:30:00,143.01,credit,cust144@ybl,success,newageapparel@ybl
TXNFD01DD98525E,2026-01-10T14:32:00,53.48,credit,payer207@paytm,success,newageapparel@ybl
TXN7988AB1C635A,2026-01-10T16:47:00,841.29,credit,user349@okhdfc,success,newageapparel@ybl
TXN40D2D12F4526,2026-01-10T18:55:00,343.2,credit,cust104@ybl,success,newageapparel@ybl
TXN09C13AE7239A,2026-01-10T20:18:00,464.12,credit,user255@okhdfc,success,newageapparel@ybl
TXN0FAE91484C10,2026-01-11T10:48:00,530.59,credit,payer106@paytm,success,newageapparel@ybl
TXNDAF42DA7867D,2026-01-11T11:01:00,582.2,credit,payer207@paytm,success,newageapparel@ybl
TXNDF78AF151204,2026-01-11T13:40:00,745.31,credit,payer315@paytm,success,newageapparel@ybl
TXN8D055BBBCBDB,2026-01-11T17:03:00,698.63,credit,user117@okhdfc,success,newageapparel@ybl
TXNE27FC8661915,2026-01-11T19:21:00,274.31,credit,payer44@paytm,success,newageapparel@ybl
TXN9F09EF5BC783,2026-01-11T21:27:00,675.85,credit,user255@okhdfc,success,newageapparel@ybl
TXN311BA711855E,2026-01-11T21:31:00,638.64,credit,payer263@paytm,success,newageapparel@ybl
TXN580B90BF39D2,2026-01-12T12:24:00,743.22,credit,user255@okhdfc,success,newageapparel@ybl
TXN3E139C3FA066,2026-01-12T13:06:00,314.54,credit,cust269@ybl,success,newageapparel@ybl
TXN5F55C68BFE47,2026-01-12T17:29:00,362.24,credit,user395@okhdfc,success,newageapparel@ybl
TXN871B0A9BD2B9,2026-01-12T17:56:00,594.06,credit,payer75@paytm,success,newageapparel@ybl
TXNDA11F9E9B69D,2026-01-12T19:57:00,441.04,credit,payer397@paytm,success,newageapparel@ybl
TXN027901489440,2026-01-12T20:26:00,505.75,credit,user365@okhdfc,success,newageapparel@ybl
TXN8888E50213C7,2026-01-13T12:01:00,435.42,credit,user180@okhdfc,success,newageapparel@ybl
TXN535CC09D5834,2026-01-13T13:30:00,535.81,credit,payer133@paytm,success,newageapparel@ybl
TXN24C5B1FCDAE4,2026-01-13T14:53:00,633.26,credit,payer388@paytm,success,newageapparel@ybl
TXN5F1A94DE1B37,2026-01-13T15:05:00,573.95,credit,user42@okhdfc,success,newageapparel@ybl
TXN838E7CFA58D0,2026-01-13T15:39:00,442.01,credit,cust380@ybl,success,newageapparel@ybl
TXNF9A6EBF64C74,2026-01-13T21:29:00,399.18,credit,payer186@paytm,success,newageapparel@ybl
TXNF34335E5D498,2026-01-14T09:00:00,3670.86,debit,wholesaler@ybl,success,newageapparel@ybl
TXN9E017CAB5038,2026-01-14T12:26:00,716.3,credit,cust143@ybl,success,newageapparel@ybl
TXN55B5F672BFD1,2026-01-14T13:41:00,520.42,credit,user180@okhdfc,success,newageapparel@ybl
TXN00D633F29724,2026-01-14T14:21:00,465.24,credit,user365@okhdfc,success,newageapparel@ybl
TXN4282D431C40D,2026-01-14T16:23:00,472.87,credit,user344@okhdfc,success,newageapparel@ybl
TXNBFAA72E17C85,2026-01-14T20:42:00,583.25,credit,cust337@ybl,success,newageapparel@ybl
TXN6D8D726E4A57,2026-01-14T21:02:00,495.04,credit,payer186@paytm,success,newageapparel@ybl
TXNC132A7382C74,2026-01-15T11:05:00,555.12,credit,payer238@paytm,success,newageapparel@ybl
TXN2B0226DC8BA1,2026-01-15T14:37:00,496.02,credit,payer388@paytm,success,newageapparel@ybl
TXN8A4B671FBF15,2026-01-15T19:32:00,639.05,credit,cust157@ybl,success,newageapparel@ybl
TXN69BB436959A2,2026-01-15T19:47:00,457.43,credit,payer261@paytm,success,newageapparel@ybl
TXN434CD3A95F2B,2026-01-16T16:27:00,555.32,credit,payer313@paytm,success,newageapparel@ybl
TXN62C0F94637EB,2026-01-16T16:35:00,270.29,credit,payer186@paytm,success,newageapparel@ybl
TXNBEB94409A874,2026-01-16T18:41:00,137.97,credit,payer62@paytm,success,newageapparel@ybl
TXN1055DF82C00F,2026-01-16T20:00:00,568.13,credit,payer301@paytm,success,newageapparel@ybl
TXN1059A1B9B8C1,2026-01-16T21:23:00,578.36,credit,payer353@paytm,success,newageapparel@ybl
TXN365220845AFD,2026-01-17T12:36:00,456.46,credit,cust180@ybl,success,newageapparel@ybl
TXN864EEA2E6951,2026-01-17T14:28:00,369.33,credit,cust177@ybl,success,newageapparel@ybl
TXND3F21D94C693,2026-01-17T14:54:00,449.12,credit,cust289@ybl,failed,newageapparel@ybl
TXN9D4887C1ADD4,2026-01-17T15:04:00,271.19,credit,payer191@paytm,success,newageapparel@ybl
TXNE7BCDF82601F,2026-01-17T16:11:00,372.29,credit,user180@okhdfc,success,newageapparel@ybl
TXN0EDAE146B6B9,2026-01-17T20:39:00,630.42,credit,payer117@paytm,success,newageapparel@ybl
TXNE4F84BA5FD8D,2026-01-18T13:17:00,432.42,credit,user322@okhdfc,success,newageapparel@ybl
TXNA0CA2366AB3D,2026-01-18T13:39:00,402.41,credit,cust203@ybl,success,newageapparel@ybl
TXNE5CCEBF7CB15,2026-01-18T14:52:00,705.45,credit,cust173@ybl,success,newageapparel@ybl
TXN6E8AC033D100,2026-01-18T17:30:00,403.89,credit,payer58@paytm,success,newageapparel@ybl
TXN7E7C49EF94FA,2026-01-18T18:21:00,456.56,credit,user388@okhdfc,success,newageapparel@ybl
TXN4425A4355537,2026-01-18T18:30:00,531.42,credit,payer338@paytm,success,newageapparel@ybl
TXND3EDDA53662A,2026-01-18T20:12:00,513.81,credit,cust374@ybl,failed,newageapparel@ybl
TXNB975F774E021,2026-01-18T21:48:00,219.51,credit,cust358@ybl,success,newageapparel@ybl
TXN0297DD11C03E,2026-01-18T21:55:00,456.19,credit,cust287@ybl,success,newageapparel@ybl
TXN891ADD437A95,2026-01-19T11:35:00,377.43,credit,user110@okhdfc,success,newageapparel@ybl
TXNBD3DE0E139A9,2026-01-19T11:37:00,114.02,credit,cust123@ybl,success,newageapparel@ybl
TXNB2B7069C0A7B,2026-01-19T16:29:00,262.61,credit,payer83@paytm,success,newageapparel@ybl
TXN353079F95B1C,2026-01-19T18:24:00,808.18,credit,payer195@paytm,success,newageapparel@ybl
TXN2EC714F16F64,2026-01-19T19:20:00,402.15,credit,user90@okhdfc,success,newageapparel@ybl
TXN2F5721B4A659,2026-01-19T19:33:00,299.22,credit,user204@okhdfc,success,newageapparel@ybl
TXND651E15B8116,2026-01-20T12:30:00,227.27,credit,user349@okhdfc,success,newageapparel@ybl
TXN115276BC7500,2026-01-20T14:55:00,50,credit,cust35@ybl,success,newageapparel@ybl
TXN4329A70D6EBE,2026-01-20T14:58:00,246.5,credit,cust185@ybl,success,newageapparel@ybl
TXN20C807E445A9,2026-01-20T19:29:00,291.31,credit,payer263@paytm,success,newageapparel@ybl
TXNF6D9DDBAEA1E,2026-01-20T21:59:00,627.4,credit,user117@okhdfc,success,newageapparel@ybl
TXN01AC6659E53C,2026-01-21T10:39:00,431.05,credit,cust387@ybl,success,newageapparel@ybl
TXNC3CEB3BFA9E9,2026-01-21T11:20:00,480.23,credit,user144@okhdfc,success,newageapparel@ybl
TXNF10645A59E3C,2026-01-21T13:05:00,455.77,credit,user103@okhdfc,success,newageapparel@ybl
TXNA15EBE6328DF,2026-01-21T14:07:00,529.95,credit,user317@okhdfc,success,newageapparel@ybl
TXNE9F126C3143D,2026-01-21T14:18:00,510.63,credit,user277@okhdfc,failed,newageapparel@ybl
TXNDB2E35BDAB1B,2026-01-21T16:39:00,407.75,credit,cust12@ybl,success,newageapparel@ybl
TXN8AA64DA228A8,2026-01-21T19:35:00,402.9,credit,user144@okhdfc,success,newageapparel@ybl
TXN9AB1B4B56C5A,2026-01-21T21:27:00,225.94,credit,cust203@ybl,success,newageapparel@ybl
TXNA74AD8E0EDA0,2026-01-22T10:03:00,312.43,credit,payer269@paytm,success,newageapparel@ybl
TXN7CB1ACC60CBA,2026-01-22T11:58:00,577.69,credit,user255@okhdfc,success,newageapparel@ybl
TXN5B7BF43B34AE,2026-01-22T12:42:00,605.69,credit,user191@okhdfc,success,newageapparel@ybl
TXN014DF90F98C0,2026-01-22T15:59:00,510.93,credit,payer361@paytm,success,newageapparel@ybl
TXNAAC01B399293,2026-01-22T18:59:00,395.8,credit,payer294@paytm,success,newageapparel@ybl
TXNDA0E5A3BC5EC,2026-01-22T19:58:00,266.64,credit,payer191@paytm,success,newageapparel@ybl
TXNC8162C6461C1,2026-01-23T11:47:00,152.52,credit,payer361@paytm,failed,newageapparel@ybl
TXNB9C5B646D992,2026-01-23T12:01:00,185.52,credit,user398@okhdfc,success,newageapparel@ybl
TXN5AFC0CA94B1B,2026-01-23T12:01:00,477.07,credit,user248@okhdfc,success,newageapparel@ybl
TXN50333D88D598,2026-01-23T12:42:00,310.74,credit,user298@okhdfc,success,newageapparel@ybl
TXN44BB11E68584,2026-01-23T13:35:00,403.2,credit,user277@okhdfc,success,newageapparel@ybl
TXNAD9D6CB2381C,2026-01-23T15:39:00,565.8,credit,user18@okhdfc,success,newageapparel@ybl
TXND6C972F69F88,2026-01-23T18:40:00,211.64,credit,cust3@ybl,success,newageapparel@ybl
TXNAB3C3B9B6840,2026-01-24T11:40:00,458.9,credit,cust59@ybl,success,newageapparel@ybl
TXNB7810ACBDB79,2026-01-24T14:35:00,383.83,credit,cust275@ybl,success,newageapparel@ybl
TXNE83128FD2F47,2026-01-24T15:27:00,433.49,credit,user295@okhdfc,success,newageapparel@ybl
TXN0BA58512C807,2026-01-24T15:40:00,779.81,credit,cust24@ybl,success,newageapparel@ybl
TXN0E4A252EB9B2,2026-01-24T15:54:00,453.49,credit,cust349@ybl,success,newageapparel@ybl
TXN2AD34041C856,2026-01-24T16:44:00,621.14,credit,user395@okhdfc,success,newageapparel@ybl
TXNA8F02F08DAA0,2026-01-24T20:33:00,442.53,credit,user220@okhdfc,success,newageapparel@ybl
TXNE51103CBD4B3,2026-01-24T21:51:00,424.25,credit,payer41@paytm,success,newageapparel@ybl
TXN5FF602C9988E,2026-01-25T10:26:00,599.15,credit,user77@okhdfc,success,newageapparel@ybl
TXNEBD107282E8D,2026-01-25T11:16:00,394.66,credit,cust336@ybl,success,newageapparel@ybl
TXN5645F6EF8ACD,2026-01-25T14:30:00,446.95,credit,user250@okhdfc,success,newageapparel@ybl
TXN45D58F1ADBF2,2026-01-25T15:07:00,472.13,credit,payer393@paytm,success,newageapparel@ybl
TXNC48BEA7BA2F7,2026-01-25T17:57:00,459.01,credit,user117@okhdfc,success,newageapparel@ybl
TXN7512657FD2A8,2026-01-25T18:28:00,293.95,credit,user234@okhdfc,success,newageapparel@ybl
TXN62F57DF60178,2026-01-25T19:01:00,532.87,credit,user114@okhdfc,success,newageapparel@ybl
TXN16FC6B737787,2026-01-25T21:15:00,492.84,credit,user337@okhdfc,success,newageapparel@ybl
TXN3DCF9DBB6A9C,2026-01-25T21:58:00,399.31,credit,payer265@paytm,success,newageapparel@ybl
TXNEAAD53519599,2026-01-26T15:27:00,301.42,credit,user344@okhdfc,success,newageapparel@ybl
TXN2E4B68FC8DF2,2026-01-26T17:13:00,627.4,credit,cust104@ybl,success,newageapparel@ybl
TXNDA99005903EB,2026-01-26T18:13:00,740.92,credit,payer83@paytm,success,newageapparel@ybl
TXN8EE9CA3CE6A8,2026-01-26T18:15:00,483.5,credit,user322@okhdfc,success,newageapparel@ybl
TXN88CCAEFD3AE1,2026-01-26T18:48:00,389.44,credit,payer227@paytm,success,newageapparel@ybl
TXN869B345B1CE6,2026-01-26T20:42:00,350.58,credit,payer263@paytm,success,newageapparel@ybl
TXN24D41D41DA1C,2026-01-26T21:25:00,456.24,credit,cust296@ybl,success,newageapparel@ybl
TXNB8966A2A7D14,2026-01-26T21:34:00,643.49,credit,payer321@paytm,success,newageapparel@ybl
TXN2F994E780202,2026-01-26T21:42:00,534.98,credit,cust163@ybl,success,newageapparel@ybl
TXN1DFA086D75F2,2026-01-27T14:34:00,685.88,credit,cust260@ybl,success,newageapparel@ybl
TXNE37E1B001B93,2026-01-27T15:38:00,319.43,credit,payer41@paytm,success,newageapparel@ybl
TXN70CB71985091,2026-01-27T15:51:00,481.77,credit,cust318@ybl,success,newageapparel@ybl
TXN3E3E347B5587,2026-01-27T17:32:00,313.96,credit,user211@okhdfc,failed,newageapparel@ybl
TXND6363F408505,2026-01-27T19:30:00,447.64,credit,user168@okhdfc,success,newageapparel@ybl
TXNA7B2F3530D31,2026-01-27T20:12:00,272.12,credit,payer254@paytm,success,newageapparel@ybl
TXN7E085D8CE968,2026-01-27T20:18:00,520.78,credit,payer165@paytm,success,newageapparel@ybl
TXN6BB43554419B,2026-01-28T11:53:00,348.44,credit,user248@okhdfc,success,newageapparel@ybl
TXN5933F5A4FF32,2026-01-28T14:56:00,376.1,credit,cust144@ybl,success,newageapparel@ybl
TXNF78F0AF33E27,2026-01-28T15:04:00,361.28,credit,user168@okhdfc,success,newageapparel@ybl
TXN6E4E71672AC8,2026-01-28T15:47:00,403.56,credit,cust374@ybl,success,newageapparel@ybl
TXN544C2A1D1D1A,2026-01-28T19:31:00,525.38,credit,payer120@paytm,success,newageapparel@ybl
TXN01EB8E53A734,2026-01-28T21:00:00,378.0,credit,payer117@paytm,success,newageapparel@ybl
TXN833AE7084EDE,2026-01-29T11:48:00,338.84,credit,user344@okhdfc,success,newageapparel@ybl
TXN86A9F0DA88DC,2026-01-29T12:33:00,525.41,credit,user99@okhdfc,success,newageapparel@ybl
TXNA7FFCD78AD82,2026-01-29T13:12:00,586.64,credit,user295@okhdfc,success,newageapparel@ybl
TXN35765A544E19,2026-01-29T13:19:00,576.11,credit,payer122@paytm,success,newageapparel@ybl
TXN821516A6E411,2026-01-29T15:55:00,446.55,credit,user368@okhdfc,success,newageapparel@ybl
TXN05EB6156B7DF,2026-01-29T19:40:00,328.36,credit,cust328@ybl,success,newageapparel@ybl
TXN1D31F5D8A56D,2026-01-29T21:03:00,597.44,credit,payer269@paytm,success,newageapparel@ybl
TXNE9479CAE9018,2026-01-30T13:37:00,445.89,credit,user168@okhdfc,success,newageapparel@ybl
TXN6D8A6136C7B7,2026-01-30T16:31:00,482.42,credit,payer120@paytm,success,newageapparel@ybl
TXNA74E2133BC38,2026-01-30T17:06:00,688.35,credit,payer122@paytm,success,newageapparel@ybl
TXNE03816FF5A6B,2026-01-31T12:03:00,333.81,credit,cust380@ybl,success,newageapparel@ybl
TXN87892E79EECD,2026-01-31T12:05:00,541.67,credit,user344@okhdfc,success,newageapparel@ybl
TXN9DDA10B8F4D7,2026-01-31T12:26:00,544.33,credit,user114@okhdfc,success,newageapparel@ybl
TXN344416233171,2026-01-31T12:45:00,336.72,credit,payer180@paytm,success,newageapparel@ybl
TXN9EE59F345C47,2026-01-31T14:39:00,731.34,credit,user265@okhdfc,success,newageapparel@ybl
TXND6A2732724FB,2026-01-31T16:30:00,516.62,credit,payer263@paytm,success,newageapparel@ybl
TXN9C48A27336C4,2026-01-31T20:09:00,271.84,credit,cust104@ybl,success,newageapparel@ybl
TXN82A137FD0F38,2026-01-31T20:31:00,181.9,credit,user220@okhdfc,success,newageapparel@ybl
TXN3F26D202A461,2026-01-31T20:53:00,419.74,credit,user337@okhdfc,success,newageapparel@ybl
TXNF74E1ACC6AC6,2026-02-01T13:49:00,665.55,credit,user270@okhdfc,success,newageapparel@ybl
TXN9683F765EC2C,2026-02-01T16:58:00,351.36,credit,user27@okhdfc,success,newageapparel@ybl
TXNC249288A7C41,2026-02-01T17:23:00,427.39,credit,user223@okhdfc,success,newageapparel@ybl
TXN4693BF870A6F,2026-02-01T17:28:00,381.61,credit,user229@okhdfc,success,newageapparel@ybl
TXN510846FF3E6E,2026-02-01T17:53:00,459.6,credit,user220@okhdfc,success,newageapparel@ybl
TXN9E0A5F856315,2026-02-01T19:57:00,324.64,credit,user349@okhdfc,success,newageapparel@ybl
TXN10A0BAF43A28,2026-02-01T20:48:00,660.14,credit,payer117@paytm,success,newageapparel@ybl
TXN9B353AFE8E72,2026-02-01T20:50:00,402.74,credit,user349@okhdfc,success,newageapparel@ybl
TXN396F1F6923A4,2026-02-01T21:17:00,436.07,credit,payer383@paytm,success,newageapparel@ybl
TXN8F08BC54723D,2026-02-02T10:31:00,503.77,credit,cust238@ybl,success,newageapparel@ybl
TXNFBE0EB333720,2026-02-02T10:42:00,395.36,credit,payer186@paytm,success,newageapparel@ybl
TXN10FE116499EA,2026-02-02T12:09:00,477.16,credit,user110@okhdfc,success,newageapparel@ybl
TXN07DED9162EE8,2026-02-02T14:55:00,176.01,credit,user95@okhdfc,success,newageapparel@ybl
TXN9803797224CD,2026-02-02T20:16:00,488.35,credit,user263@okhdfc,success,newageapparel@ybl
TXN3DBC71812FD7,2026-02-03T10:53:00,607.56,credit,cust149@ybl,success,newageapparel@ybl
TXNF1225DFD4FDA,2026-02-03T11:14:00,480.89,credit,user193@okhdfc,success,newageapparel@ybl
TXND4BCBB5C99A7,2026-02-03T11:52:00,265.46,credit,cust118@ybl,success,newageapparel@ybl
TXNEE57433BC3CE,2026-02-03T15:29:00,379.52,credit,payer397@paytm,success,newageapparel@ybl
TXN1B6F1F041DAF,2026-02-03T15:56:00,417.11,credit,payer123@paytm,success,newageapparel@ybl
TXN49316D87B7A6,2026-02-03T17:47:00,442.61,credit,cust190@ybl,success,newageapparel@ybl
TXN63A560D67DD5,2026-02-03T20:20:00,611.29,credit,payer120@paytm,success,newageapparel@ybl
TXNC00CF4B4E19A,2026-02-04T10:09:00,606.95,credit,payer51@paytm,success,newageapparel@ybl
TXNBFC3C5407A4E,2026-02-04T13:26:00,420.06,credit,cust368@ybl,success,newageapparel@ybl
TXN7C0128F2036A,2026-02-04T14:25:00,419.65,credit,user297@okhdfc,success,newageapparel@ybl
TXN403B4D7B951A,2026-02-04T20:45:00,631.45,credit,cust105@ybl,success,newageapparel@ybl
TXNF68BABDD3D4A,2026-02-04T20:50:00,418.02,credit,payer122@paytm,success,newageapparel@ybl
TXN21533EC9B776,2026-02-05T11:29:00,503.92,credit,cust287@ybl,success,newageapparel@ybl
TXN8A276D6413D1,2026-02-05T13:31:00,653.84,credit,payer143@paytm,success,newageapparel@ybl
TXN4EA1CD843D32,2026-02-05T14:07:00,481.85,credit,cust269@ybl,success,newageapparel@ybl
TXND918C17116D2,2026-02-05T16:02:00,466.63,credit,cust248@ybl,success,newageapparel@ybl
TXNFACC1F453289,2026-02-06T10:24:00,481.34,credit,cust59@ybl,success,newageapparel@ybl
TXNA2F4FA6C387A,2026-02-06T11:47:00,638.87,credit,user99@okhdfc,success,newageapparel@ybl
TXN18A4AF1736EF,2026-02-06T13:50:00,252.04,credit,cust3@ybl,success,newageapparel@ybl
TXNAA4632AC82A2,2026-02-06T15:43:00,553.62,credit,cust287@ybl,success,newageapparel@ybl
TXN18A16268EE03,2026-02-06T19:02:00,312.35,credit,cust399@ybl,success,newageapparel@ybl
TXN128B2AE82BD2,2026-02-06T19:27:00,341.65,credit,user77@okhdfc,success,newageapparel@ybl
TXN61F8EBFA3A38,2026-02-07T14:49:00,599.08,credit,cust175@ybl,success,newageapparel@ybl
TXN3E63D5DE7389,2026-02-07T15:30:00,675.29,credit,payer185@paytm,success,newageapparel@ybl
TXN79DF8A4ADDFF,2026-02-07T15:52:00,612.06,credit,user277@okhdfc,success,newageapparel@ybl
TXN34CABBC5E90D,2026-02-07T17:00:00,3716.92,debit,wholesaler@ybl,success,newageapparel@ybl
TXNB6A9D6EB9731,2026-02-07T17:49:00,200.48,credit,cust163@ybl,success,newageapparel@ybl
TXN8BAE8A8E4323,2026-02-07T19:26:00,639.43,credit,payer117@paytm,success,newageapparel@ybl
TXNB83819EE4A89,2026-02-07T19:29:00,560.67,credit,user297@okhdfc,success,newageapparel@ybl
TXN7962C8326160,2026-02-07T20:19:00,517.69,credit,payer301@paytm,success,newageapparel@ybl
TXNE497599BE79B,2026-02-08T10:32:00,230.76,credit,payer74@paytm,success,newageapparel@ybl
TXN7FE77EAADD64,2026-02-08T12:51:00,401.93,credit,payer279@paytm,success,newageapparel@ybl
TXNE3A0C9D3B617,2026-02-08T13:50:00,336.76,credit,user153@okhdfc,success,newageapparel@ybl
TXN01AF01ACB7A8,2026-02-08T13:57:00,686.08,credit,cust349@ybl,success,newageapparel@ybl
TXNABAB480E9DA0,2026-02-08T16:37:00,594.28,credit,user234@okhdfc,success,newageapparel@ybl
TXN36737B8F8C6E,2026-02-08T16:48:00,585.01,credit,cust337@ybl,success,newageapparel@ybl
TXN27F2DC06989B,2026-02-08T16:53:00,561.48,credit,cust311@ybl,success,newageapparel@ybl
TXNC716B68BC4CF,2026-02-08T20:03:00,451.78,credit,user205@okhdfc,success,newageapparel@ybl
TXNC72EC27DD1E7,2026-02-08T20:34:00,363.78,credit,cust260@ybl,success,newageapparel@ybl
TXNE4940B49891B,2026-02-08T21:49:00,403.6,credit,cust368@ybl,success,newageapparel@ybl
TXNA18F4649985F,2026-02-09T14:18:00,804.45,credit,cust203@ybl,success,newageapparel@ybl
TXN653233E82A4E,2026-02-09T20:54:00,542.03,credit,cust277@ybl,success,newageapparel@ybl
TXNB774EC3BA2B7,2026-02-09T21:13:00,427.42,credit,payer279@paytm,success,newageapparel@ybl
TXN9882A08A095E,2026-02-10T10:43:00,560.75,credit,cust177@ybl,success,newageapparel@ybl
TXND0D76BF88DF9,2026-02-10T14:55:00,601.47,credit,cust248@ybl,success,newageapparel@ybl
TXN1DA862756305,2026-02-10T16:32:00,129.1,credit,cust123@ybl,success,newageapparel@ybl
TXN6276D9F63559,2026-02-10T20:41:00,429.78,credit,payer23@paytm,success,newageapparel@ybl
TXN35E7C182BCDA,2026-02-11T11:07:00,470.61,credit,user349@okhdfc,success,newageapparel@ybl
TXN0CA45FEF91E3,2026-02-11T12:47:00,489.65,credit,payer397@paytm,success,newageapparel@ybl
TXNEBE0B4A28428,2026-02-11T14:42:00,530.68,credit,user119@okhdfc,success,newageapparel@ybl
TXN30E859CA3919,2026-02-11T16:00:00,528.53,credit,cust374@ybl,success,newageapparel@ybl
TXN3144A8539C6A,2026-02-11T16:00:00,2568.48,debit,wholesaler@ybl,success,newageapparel@ybl
TXN125EE2B62514,2026-02-11T16:42:00,144.07,credit,user205@okhdfc,success,newageapparel@ybl
